id,y
48627931,1
50024195,1
49914956,1
50054845,1
50044146,1
49944511,1
49915099,1
50094001,1
50093971,1
49865007,1
50054922,0
49865132,1
49963140,1
49944517,1
50003733,1
50064263,1
49953773,1
49934813,1
17222824,0
48607516,1
48535786,1
50094168,0
49865118,1
50063928,1
49915173,1
49984596,1
49307414,1
48081078,0
49913120,1
49884070,0
49955797,1
50054957,1
49935008,1
50103162,1
49994410,0
49865112,1
50055063,0
46547555,1
49076179,1
49915012,1
49703524,1
49915060,1
49086479,0
49944509,1
49874198,1
49983980,1
49984521,1
50003150,1
49934847,1
49984551,1
46642312,0
49874316,1
49914257,1
49955722,0
50074010,1
48546157,1
48574717,1
50054759,1
49934731,1
50074089,1
50054803,0
49813209,1
49944340,1
50104137,1
50044091,0
50044098,1
50084299,1
49914865,1
48976226,1
50014435,1
49955734,1
50073960,0
50104170,1
49864942,1
50014332,0
48191673,1
49883940,0
49994316,1
49956060,1
49883899,1
49934663,1
49955783,0
49984359,1
49925091,1
48040526,1
48526305,0
50073924,1
49874124,1
48666012,0
48276043,1
49934635,0
50074542,0
48606468,1
50044092,1
50093898,0
49955564,1
50014369,1
49874345,1
49955531,0
50024070,1
49984320,1
49883893,0
49217201,1
49723412,1
49934687,1
49934756,1
47148498,1
50044151,1
48294143,1
49227901,1
49893738,0
49994234,1
49974443,0
49963776,1
49903329,1
49683465,1
50073845,0
49904354,1
50023509,1
50053958,1
49994237,0
49904340,1
49973829,0
50054239,1
49944267,1
48415006,0
49963754,1
50023914,0
49984337,1
48454575,0
50024035,1
50043976,1
50054297,1
49904387,1
49964013,1
50034033,1
50103895,1
49974384,1
49864874,0
49914817,0
48610138,1
50053928,1
50043812,1
49944248,0
50043614,1
49955370,1
49904276,1
50063526,1
49904348,1
49904400,0
49994091,1
49974413,1
49924873,1
48946370,1
50043757,1
48746708,1
50053884,1
50043775,1
49994056,1
46348237,1
49873632,1
50054202,1
50033626,1
50073795,1
46754228,0
50054076,0
50053996,0
49934599,1
49955451,1
49883825,1
49984204,0
49974503,1
49864855,1
50084176,1
50063473,1
49963839,0
49934487,1
49963765,1
48474370,1
49934358,1
49983256,1
50004048,0
50084094,1
49944019,0
48596619,1
49914562,1
49864198,1
49934477,1
49974167,1
48586198,1
49924636,1
49904212,0
50014042,1
49864657,0
49873975,1
49963649,1
48192038,1
49864582,1
49924795,0
49994017,1
49955225,1
49963741,1
49883684,1
50033863,1
49904223,0
49963763,1
49904240,0
50043633,0
50004162,1
48896624,1
49954684,0
50043675,1
50004030,1
50084015,0
49974262,1
49733708,1
50033838,1
49157114,1
49934471,0
49864632,1
49924854,1
47665352,1
48796154,1
49924669,1
50014036,0
49126696,0
46398012,1
49974222,1
49914416,1
49219229,0
49209072,0
49873990,1
49267606,1
50053866,1
47551482,1
50023850,1
48586355,1
48628024,0
50093703,0
50103771,0
50033795,0
49834608,1
50073544,1
49924558,1
49943838,1
50103742,1
49873882,1
49973944,1
50073741,1
49793327,1
49955076,0
50093736,1
50063830,1
49955068,1
49973981,0
49914285,1
49954718,1
49883624,1
48644854,0
50043482,1
49923744,1
50003956,1
49883570,1
49955160,1
49673491,0
49943840,0
49924559,1
50073652,1
50073715,1
48655287,0
50013860,1
49963591,0
49923619,0
50023649,1
49943868,0
50063857,0
49934171,1
49883645,0
46225039,1
48644849,1
50103789,0
49763969,1
49663573,1
46848708,0
49904082,1
49954750,1
47541179,1
50033614,1
46645021,1
49963501,0
49924431,1
49924473,1
49903877,1
49993831,0
50003950,1
49903979,1
49973863,0
50013741,1
47250131,1
49227506,1
49924264,0
49873849,1
50053682,1
49973860,1
48724602,1
49453119,1
49603415,0
50023765,1
49963549,0
49924312,0
49934077,0
50013780,1
49864407,1
49924373,1
48213390,1
48715406,0
47541270,1
50093456,1
49913927,1
49913865,1
49963413,1
49883471,0
49864301,0
49924094,1
50033601,1
49983858,1
50053628,0
49983855,0
49913795,1
49903638,1
49178794,1
49943644,1
50023726,1
50063680,0
48695949,1
49954542,1
49954567,1
49903621,0
50083843,0
49924104,1
49543216,1
50053557,1
49924154,1
46848993,1
49903634,1
49903696,1
49913843,1
49993778,1
48644465,1
49903757,0
50023545,1
49913989,0
46651130,1
50023542,1
49924093,1
50023730,1
50083781,1
49864333,1
49893370,1
50093520,1
49963346,1
50103578,1
50023430,1
50033448,0
48746258,1
50083658,1
50093603,1
50023407,0
49873714,1
50093589,1
49893349,1
50083758,1
50103504,1
49973685,0
49973670,1
49913595,0
49983768,0
46695334,1
48886412,1
49983374,1
49954393,0
49924025,1
49943600,0
50083670,1
50023448,0
49903512,1
49167677,1
49893282,1
49923919,1
49973535,1
50023307,1
49068606,0
48546395,1
49903388,0
49954029,1
50093484,1
49228377,1
49993644,1
49703537,1
50093485,1
49864175,1
49116235,1
49983773,1
50063401,1
50093467,0
49954056,0
48717044,1
50053430,1
50003792,0
49167804,0
48171572,1
50063646,1
48956372,1
50063393,1
50033326,1
49903282,1
49883273,1
50093308,1
49973366,1
49973460,1
49863668,1
49923643,1
48607320,0
48110641,1
49863802,1
50073282,1
49863824,1
49883244,0
48866443,1
49873163,0
49693780,1
49903300,0
49993526,0
49993512,1
49983587,1
49923791,0
50003615,1
49863708,1
49863584,1
50093260,1
49933799,1
50083534,1
48745947,1
48070486,1
49864053,0
49863813,1
48484509,0
49923513,1
48746321,1
49993498,1
49933486,1
49913413,1
49983335,1
49157623,1
46547327,1
50043289,0
49913197,1
49973294,1
49983262,1
49973146,1
50003508,1
50003464,1
49653933,1
49764087,0
49973232,1
50103303,1
49863380,1
50103290,1
49983267,0
49953143,1
48181277,1
50063284,0
49523533,1
49933591,0
49973303,1
49833977,1
49903260,1
49953583,1
50063310,1
49913366,1
49913349,1
50103284,1
50093128,0
50023195,1
48474335,0
49863484,1
50073206,1
49933683,1
50083354,1
50083440,1
49983509,1
49923374,1
49983291,0
49913204,0
48745585,1
47907397,1
50103210,1
49076474,1
50103222,1
50013187,0
49863243,1
50103243,1
50013257,1
50013184,0
49993251,1
50013279,0
49993363,1
48645322,1
48716250,1
49953410,1
49953438,1
49693758,0
50013186,0
50083273,0
50003381,1
49654090,1
49763916,1
49694028,1
49943344,1
49983187,1
50053207,1
49933323,0
49823461,1
49036140,1
49933294,1
50053271,1
49593456,1
50013222,1
49533484,0
49943232,0
49753373,0
49953400,1
49973172,1
49973152,0
49663805,1
49953355,0
49993255,1
50093157,1
50003409,1
50043270,0
49863229,0
49723973,1
49953226,1
49713839,1
49483268,1
49943127,0
49993154,0
49903175,0
49593407,1
46497272,1
49653896,1
49068549,0
49993193,1
48606711,1
49663770,1
49863120,1
49663758,0
49694292,1
48826464,1
49903172,1
49743571,0
49933120,0
49187809,1
49593815,1
50053140,1
49116955,1
49933118,1
49953205,1
49783827,1
49623581,1
49684013,0
49733723,1
49644165,1
48524650,1
48806258,1
50103147,1
49694306,1
49993191,1
49158934,0
48596512,1
49227530,1
50083169,1
49643825,1
49663818,1
49733726,1
49684002,1
49813386,1
49603642,1
49723842,1
50043139,0
49333126,1
49943158,1
50033115,1
49593774,0
49633825,0
49713848,1
49653175,0
49773920,1
49693916,1
49723572,0
49713665,1
49623495,1
49813394,1
49136551,1
49713607,0
49067352,1
49723654,0
46777197,1
49713722,1
48705733,1
49644013,1
49773955,0
49764153,0
49068592,0
49753299,1
49733547,1
49834392,1
49694127,1
49613506,1
10119743,1
49713681,1
49673745,1
49683896,1
49703816,1
49673725,1
49623480,1
49673616,1
49187465,1
48977096,1
49623442,1
46756360,0
49753286,1
49713486,1
49694147,1
49663577,1
49663648,1
49743516,1
49764044,1
49834413,0
49764125,1
49613609,1
49068395,1
49673767,0
49168008,1
49763999,0
48223260,1
49763901,1
49654085,0
49177118,0
49643957,1
47440359,1
49683848,1
49136629,1
49763369,1
49834503,1
49219066,0
49643220,1
49834077,1
48685548,1
49613377,1
48977049,1
49633759,1
48684477,0
49783458,1
48956150,1
49833783,0
48705521,0
49693697,0
49593613,1
48534917,1
48222249,1
49783475,1
49158264,1
49763636,1
49773711,1
48565179,1
49834113,1
47551755,1
46620559,0
49773802,0
49833984,1
49813343,1
49793379,1
49653868,1
49733389,1
49783616,1
48754830,0
48607798,1
49067546,0
49198088,1
46948367,1
49703743,1
49833906,0
46537844,1
49037685,0
49159746,1
49833500,1
46808528,1
48644828,1
49833808,1
49683573,1
49016553,1
49723329,1
49693833,0
49693911,0
49653681,1
49833677,1
49643822,1
49693623,0
49783698,1
49663444,0
49833912,1
49633664,0
49493283,1
49146632,1
49067261,1
49177745,1
49653782,0
49693530,1
49068001,1
49793337,1
48765830,1
49653500,1
49693397,1
48625403,1
49643527,1
49257737,1
49583238,1
49643677,0
48212730,0
49653201,1
49773664,1
49813259,1
49793299,1
49643572,1
47088336,1
49803268,1
49076287,0
49763295,0
49713391,1
49623234,1
49633232,0
49823234,1
49783401,1
49643499,1
49763361,0
49693243,1
22752751,0
49257825,1
49683115,1
49833451,0
49593554,1
49603407,1
49683416,0
46630757,1
49593496,1
49753146,0
48616155,0
49543206,1
49177348,1
49643489,0
45714227,1
49217490,1
49783352,1
49833272,1
49187738,1
48966437,1
49773708,1
49673489,0
49267497,1
49673413,0
49733236,1
49037543,1
49713242,1
49209253,0
49833628,0
49683438,0
47481238,1
49693489,1
49463125,1
49793295,1
49743387,1
49673500,1
49633426,0
49623233,1
49793276,1
48585932,1
49228455,1
49653285,1
49643778,1
49833317,1
49693424,0
49733321,1
49833554,0
47380249,1
49593495,1
49068509,1
49523884,1
49463244,1
49493523,1
49493346,0
49333484,1
48644694,1
49493596,1
49833115,1
49703168,1
49524315,1
48696555,1
49763149,1
49524456,1
49663289,0
49116585,1
49833249,1
49603286,1
49533877,1
49493457,0
49383334,0
49524162,1
49593440,1
49683162,1
49533809,1
49603312,1
46834757,0
49733213,1
49813170,0
49543160,0
46642335,1
49247444,1
49703373,1
49523931,1
49813159,1
49413155,1
49723213,0
49773190,1
46806067,0
49066248,1
49493368,1
49773143,1
49603225,0
49703301,1
49523501,0
49773507,1
49524417,1
49613134,0
49524224,1
48926235,1
49533974,0
48203024,1
49207284,1
49257890,1
49533381,1
49217651,1
49218410,1
49603306,0
49086616,1
49773170,1
49503283,1
49473189,1
49833245,0
49533326,1
49443319,1
49237205,0
49773337,1
49673174,1
49633158,0
49524240,1
49593343,1
49833229,1
49713198,0
49257306,0
49343241,1
49593219,1
49524851,1
49713115,1
49563248,1
49773528,0
49076428,1
49533636,1
48976481,0
49086476,1
48546365,1
49703404,1
49463307,0
49533912,1
49524153,1
49723265,1
49643461,1
49353466,0
49773405,1
49209170,0
49523340,1
49096766,0
48675404,0
49524011,0
48627603,1
49583157,1
49086620,1
49383209,1
49523840,1
49523572,1
49523448,1
49068636,1
49198245,1
47018233,1
49523263,1
49503182,1
49107214,1
49423279,0
49086895,1
49423371,1
49333358,1
49179048,1
49188849,1
49343121,0
49363143,1
49178971,1
49178928,1
49583250,1
49127275,1
49463151,0
49523591,1
49209186,1
49523301,1
49443163,0
49523130,1
49218268,1
49137273,1
49513134,1
49523188,1
49178989,1
48434390,1
49086846,1
48354239,1
49433119,0
49198178,1
49443215,0
48645908,1
49523360,1
49208414,1
49383178,1
49086801,1
49267686,0
49086726,1
49086660,1
49353320,0
49177779,0
49333223,1
49363271,1
48596632,1
49198081,1
49523361,1
49067024,1
48675030,1
49208437,1
49257899,1
49159588,1
48736125,1
49333187,0
49068585,1
49068720,0
49533289,1
49086724,1
49287188,1
49208872,1
49068351,1
49219403,1
49158988,0
46809262,0
49137007,0
49219276,1
49146583,1
49127134,1
49078005,0
49076611,1
49219187,1
49208348,1
49077682,1
49208352,1
48816347,1
48324275,1
49257520,1
49228463,1
48717340,1
49086322,1
49159665,1
49218615,1
49208266,1
49178532,1
49217807,1
49228191,1
49218803,1
49247873,0
48656579,1
49218478,1
49247637,1
49218950,1
49068232,1
49219191,1
49157386,1
49237692,1
49178771,1
49257569,0
49247784,1
49127179,1
49107100,1
49077154,1
49257658,1
49106619,1
49117229,1
48646483,1
49267963,1
49257847,1
49207685,0
49077091,0
49219126,0
49067703,1
49208141,0
48545489,1
49178895,1
49207798,1
49197972,1
49208156,1
49237622,1
49197829,0
49159232,0
49219214,1
48514682,0
48534137,1
49159302,1
49307462,1
49219301,1
49158856,0
49287486,1
49117240,1
49077525,0
49237584,0
49188444,0
48956542,1
49297433,1
46357674,1
49067077,0
49158996,1
49207678,1
49178716,1
49218619,1
49219489,1
49207755,1
49307550,1
48636267,1
47847430,1
49067950,1
49067611,1
49207851,1
49068003,1
49159043,1
49247824,1
49267793,0
49257670,1
49067375,1
49067429,1
49267484,1
49126941,1
49217219,1
49188282,1
49178463,1
49197936,1
49159242,1
49158281,1
46808385,1
49096655,1
49177528,1
46784497,1
49277980,1
48746100,0
46507508,1
49116781,1
48716224,0
49267439,1
49086288,1
49228080,1
49146303,0
49116844,0
47592847,1
49157515,0
49076961,1
49158631,1
49307300,0
49158549,0
49076693,1
49187612,0
49227637,1
49106693,1
49066448,1
48926358,1
49136832,1
49116685,1
48504491,1
49167976,0
49187748,1
49227932,1
49207416,1
49116645,1
49247581,0
49037010,1
49116979,1
49106356,1
49227925,0
49177992,1
49257424,1
49076627,1
49187389,1
49106906,1
48555177,1
48996519,1
49227787,0
49188158,1
49237494,1
49157717,1
49066839,0
49247140,1
49126796,1
49228038,1
49076566,1
49106707,1
48434776,1
49167605,1
49066399,1
49167510,1
49267613,0
49187722,1
49187462,1
49218376,1
49158477,1
49157618,1
49116738,0
49267636,0
49126786,1
48223075,1
49177489,1
48866546,1
49066339,1
49227903,1
49277919,1
49247550,1
49297403,0
49076697,0
49177966,1
48665171,0
49066461,0
49227606,0
48764935,0
49257340,1
48685773,1
49126222,1
48636313,1
49297363,0
49177283,1
48876387,1
49126779,1
49076836,1
49126808,1
49076917,1
49096493,0
49126643,1
49187296,1
48625378,1
49066216,1
46117944,1
48608679,1
49106503,0
49076419,1
49116525,1
49157402,1
49207492,0
48936363,1
49267348,1
49207233,0
47251131,1
49126690,0
48556303,1
49157169,1
49167335,1
47451303,1
49207283,1
49106558,1
49126726,1
49106535,0
49126509,1
49227350,1
49237262,1
49136425,0
49277343,0
49096258,1
49126673,1
49136359,1
49106685,1
49096565,1
49096438,0
49237413,1
49297228,1
48434293,1
49237250,0
48524877,1
48001646,0
49197521,1
49207451,1
48656341,1
42974149,1
49157258,1
49096584,0
48574856,1
49167529,0
49277527,0
49066311,1
48534393,1
49247265,1
49227482,1
49247278,0
47078458,1
49257221,0
49197315,1
49197415,0
49126686,1
49187365,1
48030384,1
49197266,1
49287210,1
49076452,0
49126459,1
49096385,1
49207302,1
49237293,1
49157130,0
48836553,1
46396503,1
49096300,1
48424666,1
48494921,1
49267224,0
48596611,1
48746789,1
49006449,1
49136257,0
49146127,1
49106251,1
49076134,0
49106280,1
49116467,1
49076184,0
49297136,1
49037213,0
49197205,0
49096266,1
49076293,1
49227277,0
49096234,0
49277201,0
49167175,1
49267114,1
49126136,1
49126250,1
49126300,0
47481527,1
49116488,0
49277215,1
48735810,1
773286,1
48646270,1
48150793,1
48976952,1
49277276,1
48836679,1
48916617,1
49116363,0
48203180,1
49227259,1
49076225,1
49136121,0
46998601,1
49136214,0
49037914,0
48171483,1
49247129,0
46726737,1
49126211,1
49136190,1
49106173,0
48916818,0
49247158,1
48856758,0
48956197,1
48606217,1
49076163,0
49026434,1
48956513,1
48866680,1
48836495,0
48996683,1
48977065,1
48111093,1
48977079,1
48526282,1
46734520,1
49036944,1
48986725,0
48836545,1
48806442,1
49037776,1
46777505,1
48000787,1
48524228,1
48996664,1
48986721,1
49026489,1
49016606,1
48936434,1
49037837,1
48836639,1
48916732,1
48886544,1
48100961,1
48956562,1
48966369,1
46673626,1
48110687,1
48616137,1
49026541,0
48966158,1
48977003,1
49016635,0
48936324,0
48926565,1
48956506,1
48836656,0
48585627,1
48585114,1
48936343,1
48866558,1
48956492,1
48926591,1
48876536,1
48956491,0
49037765,1
49026549,1
48916655,0
49037764,1
48634442,0
49037563,1
48926553,1
48886572,1
49026480,0
48676406,1
48564705,1
48746567,0
48705437,1
47169016,1
48956477,1
48275576,1
48876501,1
48996497,1
48926574,1
48726607,0
49037528,0
49037572,1
48836590,1
48202669,1
48996752,0
48696750,1
48926620,0
48876484,0
49036746,0
48716718,1
48996619,0
49006381,1
48716613,0
48736106,1
48585939,1
47158427,1
48986541,1
48906513,1
48896349,1
48976666,1
48806161,1
47250979,1
48866403,0
46847585,1
48836377,1
48946304,1
48896270,1
48986619,1
48526257,0
48896576,1
48656332,1
48644190,1
48504816,1
48976721,0
48916640,1
48926445,1
49037377,1
49037338,0
48916588,1
48906386,1
49037361,1
48545939,0
48836391,1
48616126,1
46214330,1
48846184,1
48986553,1
48705811,1
48694766,1
48986493,1
48052092,1
48896302,1
48896628,1
48816277,1
48646396,1
48976647,1
48766337,1
48996604,1
49056320,1
48717415,0
48896553,0
48806251,1
48996539,1
48896362,1
48906480,0
48896659,1
48996505,0
45252283,0
48846377,1
43830431,1
48130751,1
49016531,1
48966302,1
48725139,0
48996561,0
48916601,0
48626594,1
49037326,1
48384283,1
48976695,1
48585893,1
48615784,0
48896635,1
48726268,0
48976400,0
49037350,0
48976758,0
48896561,1
48866251,1
48896337,0
48976599,1
48976712,1
49037437,1
48896382,1
49037410,1
48936259,1
48986152,0
48575291,1
48836257,0
49046279,1
48926192,0
48836243,1
48586735,0
48976378,1
48856549,1
48866269,0
49036616,0
49006225,1
48836332,1
48926169,1
48364964,1
48525434,1
48926244,1
48996324,1
48535331,1
48826468,0
48976460,0
48694929,0
48886430,1
49036660,1
48866283,0
48866302,1
48846353,1
48996356,0
49026317,1
48926253,1
46917499,1
46724353,1
46824716,0
48916481,1
48986167,1
49036427,1
48996420,1
48906298,1
48936218,0
670681,0
48976380,1
48656188,1
48896274,1
49036779,0
48726064,1
48986216,1
48534474,1
47048336,0
48856610,1
47230764,0
49036363,0
46643341,1
49036340,1
48836345,1
48816259,1
49036611,1
48906213,1
48536250,0
48886317,0
49036576,1
48745445,1
49036544,1
48926206,1
49036600,1
48886361,1
48726062,0
48986400,1
48886257,0
48906348,1
48725219,1
48565810,1
49036758,0
48916400,1
48886447,0
48906248,1
48546537,1
48726633,1
48836175,0
48946149,1
48626804,1
664610,1
48745819,1
46634455,1
47634618,1
48886164,0
49036280,0
49036236,0
48896145,0
48595815,0
48976338,0
49026137,1
48566180,1
48746908,1
48726482,0
48444387,1
48816129,0
46654499,1
49016132,1
48896156,1
48546325,1
48686140,1
48976124,1
49036136,0
48826299,0
48726864,1
48986142,1
48676880,1
48716811,1
48826300,0
48628194,1
48996160,1
48826226,0
49036146,1
48585662,1
48726720,0
48717428,0
48607104,1
49016114,0
48826280,0
48726711,1
46807550,1
48628220,1
48536506,1
40463736,1
48636422,1
45684299,1
48608179,1
48996144,1
48404156,0
48697756,1
49036115,1
48876149,1
48755786,1
48866118,1
48616349,0
48916275,1
48546600,0
48996175,0
48608917,0
48706098,1
48986130,1
48646548,0
48976206,1
48896163,0
48766354,0
48586705,0
48384123,1
47220491,0
48656606,1
48536417,1
48636368,0
48597013,0
48526279,1
48796220,0
48717362,1
48546140,1
48546494,1
48565827,1
46705829,1
48755939,0
48726563,1
48525943,1
48564485,1
48526010,1
48726184,0
48686068,0
48717220,0
48586741,0
48746546,1
48796237,0
48636315,1
48627534,1
48628054,1
48616316,0
48586558,1
48586431,1
48796207,0
48526042,1
48726203,1
48575842,1
48586538,1
48586405,1
48676201,0
48696081,1
48746905,1
48726457,1
48636271,0
48526132,1
48546501,0
48526219,1
48736134,1
48796374,1
48586678,0
48586539,1
48746301,1
48726236,1
48609143,1
46614007,1
46765149,1
48746809,1
48535081,1
48656423,1
48656429,1
48735823,0
48645278,1
48646533,0
48556363,1
48726291,1
48676797,1
48586386,1
48586337,1
48796209,0
48755910,1
48526037,0
48061336,1
48586439,1
48597138,0
48555845,1
48628069,1
48646213,0
48586647,1
48597145,1
48646451,1
48646506,1
48666477,0
48384627,1
48676605,0
48717296,1
48586423,1
48586650,1
48746237,1
48596580,1
48646266,1
48585926,0
48725596,1
48755723,1
48636195,1
48755806,0
48705942,1
48596693,1
48565852,0
48616032,1
48596882,1
48565879,0
48627814,1
48545714,1
48627859,1
48607448,0
48365073,1
48754162,0
48697480,1
48586213,1
48160636,0
48746186,1
48596604,1
46692147,1
48565784,1
48697503,1
48627853,1
48746170,1
48596572,0
48796190,1
48304556,0
48717140,1
46396668,0
48061755,1
48635730,1
48536166,1
48596781,1
48565830,1
48646239,1
48585482,1
48704800,1
48586338,1
48627484,0
48604643,1
48684327,1
48676418,1
48646310,1
48675942,1
48586100,1
48575760,1
48615864,1
46692786,0
48596727,0
48596876,0
48609821,1
48654763,1
48586073,1
48596514,1
48616119,1
48596748,0
48585924,1
48676463,0
48565747,1
48444657,0
48608667,1
48585720,1
48665970,1
48615983,1
48080673,1
48545730,1
48545776,1
48646095,1
48717053,1
48484413,1
48685766,1
48736274,0
48627587,1
48715093,0
48766071,1
48444172,1
48736275,1
48746057,0
48755657,1
48676135,1
48745380,1
48664960,1
48596163,0
48666261,0
48609797,1
48635371,1
48575660,0
48536082,0
48608708,1
46634637,1
48545722,1
48666223,0
48705871,1
48294687,1
48575626,1
48766051,0
48666394,1
48575671,1
48605828,1
48736251,0
48666287,0
48565615,1
48584300,1
48685721,1
48685747,1
48575556,1
48596262,0
48575451,1
48655464,0
48725717,1
48625459,1
48755623,1
48565619,0
48635939,1
48545636,1
48705572,1
48545499,0
48765846,1
48655963,1
48685632,0
48716775,1
48414805,1
48697151,0
48565670,0
48609534,1
48615836,1
48697113,0
48765902,1
48627555,1
48615929,1
48585666,1
48665854,1
48716974,0
48595990,0
48415004,1
48636056,1
48745725,1
48635992,1
48745333,1
46717244,1
48755632,1
48545661,1
48645926,1
46938190,1
48765904,1
48697081,1
48565624,1
48676106,0
48765583,0
48696149,1
48585607,1
48545330,1
48595897,0
48705290,0
48554506,1
48608975,1
47887389,1
48595842,1
48655751,0
48606968,0
48595853,0
47350549,1
48704388,0
48609190,1
48609026,1
46775433,1
48725443,1
48744745,1
48655701,1
48535754,1
48645766,0
48655792,1
48627411,0
48725625,1
48626909,0
48685537,1
48585564,1
48716529,0
48716504,0
48765778,0
48627432,1
48655758,1
48565218,1
48635437,0
48745532,0
48555259,0
48556002,1
46600898,1
48635871,0
48595910,1
48627377,0
48627490,1
48535848,1
48555931,1
48655896,1
48545498,0
48705240,1
48545435,1
47230876,1
46849015,1
48525773,1
48705353,1
48627499,1
48716589,1
48484923,0
48676051,1
43265467,1
46826880,1
48131287,1
46848333,1
48745394,0
48645513,1
48555999,0
48745731,0
48676062,1
48535813,0
48627336,1
48684922,0
48635721,1
48635511,0
48645438,0
48575181,1
46376331,1
48627034,0
48585525,0
48525696,1
48674670,1
48605337,1
48745358,0
46349683,1
48765621,1
48608904,0
46630797,1
48725533,1
48615737,1
46837549,0
46175408,0
48608864,1
46486358,1
48735752,0
48606304,0
48735732,1
48725435,1
48191438,0
48765568,1
48645408,0
48555280,1
48735820,1
48684937,1
48744643,0
48765453,0
48654666,1
48765538,0
48585471,1
47008390,1
48765496,1
48525675,0
48585507,1
48716370,1
46843442,0
48595684,1
48735985,1
48615691,1
48645463,1
48705130,1
48535588,1
48051865,1
48645515,1
48525264,1
48606709,1
48555609,1
48131275,1
48595632,1
48645522,1
46661964,1
48744874,0
46386895,0
48635120,0
48635524,1
48675655,1
48608692,1
48535477,1
48394173,1
48607975,1
48735718,1
48664630,1
48525641,1
1825405,1
48606939,1
48608788,0
48645352,0
48574881,0
48675519,1
48655616,0
48744716,1
48627068,0
48655604,1
48704924,1
48434383,0
48614738,0
48696456,1
48525604,1
48474234,0
46651265,1
47008532,1
48525613,1
48696520,0
48685451,1
48684709,1
48696481,1
46775055,0
48645385,1
46517558,1
48535458,1
48685417,1
48525650,1
48765335,1
48696294,0
48765380,1
48675454,1
48735580,1
48755346,1
48765374,0
48614851,1
48696407,1
48675369,0
48565248,1
47210337,1
48696195,1
48565148,1
48645189,1
48735661,0
48334316,0
48595508,1
48595543,1
48696400,1
48294684,1
48608563,1
47990563,1
48565049,1
48608314,1
48565131,1
48715772,1
48608242,1
48534227,1
48545124,1
48765305,1
48696230,1
48696227,1
48608265,1
46777103,1
48716084,1
48635313,1
48696290,1
48665479,1
48615452,0
46958671,1
48060722,0
48765299,0
48685370,0
48608238,1
48716104,1
48685371,1
48384558,1
48725272,0
48725281,0
48745143,0
48665464,1
48608023,1
46643811,0
48735495,1
48564990,0
46845650,0
48715894,0
48626498,1
48655340,1
48384403,1
48704950,1
48685351,1
48608000,1
48735345,1
48725126,0
46844734,1
48010967,0
48614880,1
48725197,1
48607898,1
48595362,1
48735421,1
48704942,1
48696155,0
48755260,1
48595382,1
48615237,1
48685271,1
44876129,1
46692417,1
48635108,1
48607147,1
48635179,1
48615304,1
48615310,1
48525354,1
48735039,1
48607908,0
48000506,1
48645156,1
48685261,0
48626951,0
46784440,1
48755043,1
48626770,1
48704912,0
48735326,1
48585139,1
48645091,0
48715645,1
46124727,1
48595312,0
43914241,1
48585213,1
48626823,0
48655220,1
46773696,0
48574864,1
48675202,1
48535130,1
48595360,1
48684339,1
48655127,1
48665374,1
48715768,0
48755096,0
48564847,1
48715664,1
48574971,1
48606864,0
48765148,0
48607784,0
48585193,1
48655173,0
48607626,1
48715581,1
48525283,1
48494946,0
48607558,1
48585031,1
48645064,1
48454211,0
48030506,1
48615017,1
47624458,1
48212736,1
48735249,1
48694326,1
38700320,1
48595163,0
48645067,1
48525305,1
48555250,1
46634671,1
48626548,1
48724327,1
48754883,1
48626549,0
48525123,1
48534830,1
48754936,1
48704890,1
48615047,0
48525182,1
48754973,1
48626645,1
48294721,1
48394227,1
48655087,1
48595182,1
48715566,0
48534999,1
48213122,1
48607153,1
48524979,0
48654442,1
48534743,1
48644954,1
48574854,1
46825159,0
48614930,1
48655033,1
45944124,1
48555242,1
47491589,1
48524955,1
48614952,1
48564623,1
48695875,1
48645055,1
46783547,0
48524993,1
48354181,1
48695871,1
48524853,0
48685131,1
48525028,1
48695861,1
48644939,1
48644447,1
48644941,1
48685142,1
48724994,1
48607184,1
48606595,1
48574685,1
48734948,1
48606882,1
48764928,1
48544831,0
48664780,1
48685112,0
48052123,1
48664571,0
48111414,1
48614813,1
48202511,1
48674165,1
48564655,0
48626434,1
48374496,0
48524871,1
48735128,1
48524935,1
48614844,1
48614935,1
48555101,1
48674980,1
48724820,1
48574805,1
48715415,1
48574817,1
48606783,1
48695749,1
48654977,1
46918554,1
48754837,1
48665010,1
48724756,1
48606625,1
48594626,1
48744939,1
48764805,1
48584869,1
48634926,1
48644878,1
48555068,0
48606415,1
48635004,1
48524758,1
48764866,1
47158311,1
48606494,1
48634799,1
47138196,1
48606458,1
48634942,1
48354205,1
48606721,1
48624952,1
48594998,1
48685001,0
48524847,0
48606696,1
48554993,0
48695500,1
48735088,1
48594980,1
48606370,0
48584760,0
47190765,1
48524844,1
47867449,1
48524786,1
48606035,1
48674868,1
48606519,1
48606606,0
48654896,1
48735094,0
48555057,1
48606554,0
48595062,1
48555033,1
48274428,1
48484700,1
48554934,1
48304488,0
48544772,0
48584616,1
48734905,0
48695254,1
48614700,1
48626170,0
48304295,1
48724307,1
48644535,1
48626026,1
48594883,1
48544769,0
48594909,1
48554787,1
48534606,1
46695582,1
48724651,1
48665015,1
48554880,1
46613523,1
48534620,0
48584725,1
48544801,1
48614685,1
48654830,1
48274809,1
48604921,1
47270462,1
48626175,0
48121162,1
48626034,0
48606364,1
48695384,1
48444209,1
48554751,1
48564663,0
48724686,1
48584860,1
48534559,1
48654574,1
46706185,1
48695309,1
48594659,1
48554777,1
